run_key,scene_id,intersection_id,algorithm,flow_multiplier,seed,matrix_kind,disturbance_kind,disturbance_begin_seconds,disturbance_end_seconds,disturbance_target,disturbance_intensity,duration_seconds,warmup_seconds,steps,steps_origin,algorithm_params,run_id,status,reason,run_dir,avg_delay,avg_delay_seconds,avg_queue_length,avg_queue_length_vehicles,avg_travel_time,avg_travel_time_seconds,co2_g,co2_g_per_completed,collision_count,completed_vehicle_count,fuel_consumption,fuel_ml,fuel_ml_per_completed,harsh_braking_count,illegal_transition_count,max_queue_length,max_queue_length_vehicles,potential_conflict_count,red_light_count,teleport_count,throughput,total_stops,unfinished_vehicle_count
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""8"",""seed"":43,""warmup_seconds"":600.0}",8,8,capacity_aware_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},aa93346e8946,completed,,F:\challenge-cup\output\runs\formal\runs\i8\capacity_aware_maxpressure\x1\s43\aa93346e8946,35.829083557951485,35.829083557951485,1.2666666666666666,1.2666666666666666,46.65363881401617,46.65363881401617,154803.29939,104.3148917722372,0,1484,67635.33,67635.33,45.576367924528306,615,0,7.0,7.0,92,0,0,1484,1414,24
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""8"",""seed"":44,""warmup_seconds"":600.0}",8,8,capacity_aware_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},2401bd9fc603,completed,,F:\challenge-cup\output\runs\formal\runs\i8\capacity_aware_maxpressure\x1\s44\2401bd9fc603,35.90731002017485,35.90731002017485,1.3666666666666667,1.3666666666666667,46.74445191661063,46.74445191661063,155922.58646000002,104.85715296570277,0,1487,68123.97,68123.97,45.8130262273033,640,0,7.0,7.0,94,0,0,1487,1424,22
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""8"",""seed"":42,""warmup_seconds"":600.0}",8,8,capacity_aware_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},df6eec72fb80,completed,,F:\challenge-cup\output\runs\formal\runs\i8\capacity_aware_maxpressure\x1.25\s42\df6eec72fb80,49.7613963963964,49.7613963963964,2.1333333333333333,2.1333333333333333,60.609234234234236,60.609234234234236,222874.079,125.49216159909909,0,1776,97376.33,97376.33,54.82901463963964,667,0,7.0,7.0,75,0,0,1776,2020,33
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""8"",""seed"":43,""warmup_seconds"":600.0}",8,8,capacity_aware_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},786b791569ca,completed,,F:\challenge-cup\output\runs\formal\runs\i8\capacity_aware_maxpressure\x1.25\s43\786b791569ca,49.908447694038244,49.908447694038244,2.1333333333333337,2.1333333333333337,60.73565804274466,60.73565804274466,223351.18634000001,125.61933989876266,0,1778,97584.96,97584.96,54.88467941507312,676,0,7.0,7.0,71,0,0,1778,2023,35
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""8"",""seed"":44,""warmup_seconds"":600.0}",8,8,capacity_aware_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},169096a2655f,completed,,F:\challenge-cup\output\runs\formal\runs\i8\capacity_aware_maxpressure\x1.25\s44\169096a2655f,50.161637689287716,50.161637689287716,2.0833333333333335,2.0833333333333335,61.0089736399327,61.0089736399327,224770.45272,126.06306938867078,0,1783,98204.92,98204.92,55.078474481211444,640,0,7.0,7.0,70,0,0,1783,2040,32
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":42,""warmup_seconds"":600.0}",9,9,fixed_time,1.0,42,normal,,,,,,3600.0,600.0,,none,{},626553ee413e,completed,,F:\challenge-cup\output\runs\formal\runs\i9\fixed_time\x1\s42\626553ee413e,57.0639358372457,57.0639358372457,5.857142857142857,5.857142857142857,70.19170579029733,70.19170579029733,178296.34312,139.512005571205,0,1278,77900.05,77900.05,60.954655712050084,378,0,10.0,10.0,22,0,10,1278,1398,38
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":43,""warmup_seconds"":600.0}",9,9,fixed_time,1.0,43,normal,,,,,,3600.0,600.0,,none,{},34569e2f25b7,completed,,F:\challenge-cup\output\runs\formal\runs\i9\fixed_time\x1\s43\34569e2f25b7,57.24164586583463,57.24164586583463,5.885714285714286,5.885714285714286,70.2808112324493,70.2808112324493,179646.80663,140.13011437597504,0,1282,78490.14,78490.14,61.22475819032761,415,0,10.0,10.0,24,0,10,1282,1438,38
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":44,""warmup_seconds"":600.0}",9,9,fixed_time,1.0,44,normal,,,,,,3600.0,600.0,,none,{},edcce28439e7,completed,,F:\challenge-cup\output\runs\formal\runs\i9\fixed_time\x1\s44\edcce28439e7,57.18178543461237,57.18178543461237,5.885714285714286,5.885714285714286,70.29052466718872,70.29052466718872,178342.8927,139.6577076742365,0,1277,77920.33,77920.33,61.01826938136257,381,0,10.0,10.0,32,0,10,1277,1405,38
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":42,""warmup_seconds"":600.0}",9,9,fixed_time,1.25,42,normal,,,,,,3600.0,600.0,,none,{},d8ba5c63d67f,completed,,F:\challenge-cup\output\runs\formal\runs\i9\fixed_time\x1.25\s42\d8ba5c63d67f,62.919311957247835,62.919311957247835,7.628571428571428,7.628571428571428,76.08483633934536,76.08483633934536,220982.61335,147.61697618570474,0,1497,96550.28,96550.28,64.4958450233801,363,0,10.0,10.0,24,0,10,1497,1696,54
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":43,""warmup_seconds"":600.0}",9,9,fixed_time,1.25,43,normal,,,,,,3600.0,600.0,,none,{},e45194e76610,completed,,F:\challenge-cup\output\runs\formal\runs\i9\fixed_time\x1.25\s43\e45194e76610,63.92430574098798,63.92430574098798,7.685714285714286,7.685714285714286,77.05073431241655,77.05073431241655,223758.17531,149.37127857810412,0,1498,97762.93,97762.93,65.262303070761,330,0,10.0,10.0,24,0,10,1498,1726,56
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":44,""warmup_seconds"":600.0}",9,9,fixed_time,1.25,44,normal,,,,,,3600.0,600.0,,none,{},1aab8fb54894,completed,,F:\challenge-cup\output\runs\formal\runs\i9\fixed_time\x1.25\s44\1aab8fb54894,64.432131039047,64.432131039047,7.914285714285714,7.914285714285714,77.57974851091993,77.57974851091993,226343.96475,149.79746178027798,0,1511,98892.92,98892.92,65.44865651886168,326,0,10.0,10.0,16,0,10,1511,1706,52
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":42,""warmup_seconds"":600.0}",9,9,classic_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},6f04cd4a23f0,completed,,F:\challenge-cup\output\runs\formal\runs\i9\classic_maxpressure\x1\s42\6f04cd4a23f0,71.22192090395481,71.22192090395481,5.514285714285714,5.514285714285714,84.33414043583535,84.33414043583535,200628.95199,161.9281291283293,0,1239,87657.43,87657.43,70.74853107344632,404,0,11.0,11.0,5,0,10,1239,1999,51
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":43,""warmup_seconds"":600.0}",9,9,classic_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},484b7d5cb98b,completed,,F:\challenge-cup\output\runs\formal\runs\i9\classic_maxpressure\x1\s43\484b7d5cb98b,68.08554471544716,68.08554471544716,5.942857142857143,5.942857142857143,81.12845528455284,81.12845528455284,193886.09659,157.6309728373984,0,1230,84711.51,84711.51,68.87114634146342,436,0,13.0,13.0,11,0,10,1230,1992,55
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":44,""warmup_seconds"":600.0}",9,9,classic_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},a874eb61fa7f,completed,,F:\challenge-cup\output\runs\formal\runs\i9\classic_maxpressure\x1\s44\a874eb61fa7f,66.31548751007253,66.31548751007253,5.657142857142857,5.657142857142857,79.4464141821112,79.4464141821112,191839.57649,154.58467082191783,0,1241,83817.33,83817.33,67.54015310233683,448,0,13.0,13.0,6,0,10,1241,1861,51
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":42,""warmup_seconds"":600.0}",9,9,classic_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},d44e92e368bf,completed,,F:\challenge-cup\output\runs\formal\runs\i9\classic_maxpressure\x1.25\s42\d44e92e368bf,71.16274342105262,71.16274342105262,5.428571428571429,5.428571428571429,84.28815789473684,84.28815789473684,242345.5043,159.4378317763158,0,1520,105884.17,105884.17,69.66063815789474,362,0,13.0,13.0,9,0,10,1520,2213,51
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":43,""warmup_seconds"":600.0}",9,9,classic_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},a2a404101886,completed,,F:\challenge-cup\output\runs\formal\runs\i9\classic_maxpressure\x1.25\s43\a2a404101886,66.3782821685173,66.3782821685173,5.628571428571428,5.628571428571428,79.46048334421947,79.46048334421947,234720.26784000001,153.31173601567605,0,1531,102552.28,102552.28,66.98385369039843,384,0,13.0,13.0,15,0,10,1531,2197,49
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":44,""warmup_seconds"":600.0}",9,9,classic_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},0885ea341eb1,completed,,F:\challenge-cup\output\runs\formal\runs\i9\classic_maxpressure\x1.25\s44\0885ea341eb1,70.93863606557377,70.93863606557377,5.2,5.2,84.04655737704918,84.04655737704918,243526.98152,159.689823947541,0,1525,106400.36,106400.36,69.77072786885246,348,0,13.0,13.0,10,0,10,1525,2254,54
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":42,""warmup_seconds"":600.0}",9,9,capacity_aware_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},ace491ddaffd,completed,,F:\challenge-cup\output\runs\formal\runs\i9\capacity_aware_maxpressure\x1\s42\ace491ddaffd,84.51596930533118,84.51596930533118,6.514285714285714,6.514285714285714,97.63812600969305,97.63812600969305,223059.34961,180.17718062197093,0,1238,97457.92,97457.92,78.72206785137318,344,0,13.0,13.0,7,0,10,1238,2407,53
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":43,""warmup_seconds"":600.0}",9,9,capacity_aware_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},ea0a41222bcc,completed,,F:\challenge-cup\output\runs\formal\runs\i9\capacity_aware_maxpressure\x1\s43\ea0a41222bcc,74.31589153656533,74.31589153656533,5.057142857142857,5.057142857142857,87.35086277732128,87.35086277732128,202287.58559,166.21822973705835,0,1217,88382.1,88382.1,72.62292522596549,404,0,13.0,13.0,9,0,10,1217,2139,58
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""9"",""seed"":44,""warmup_seconds"":600.0}",9,9,capacity_aware_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},cc008b20dca6,completed,,F:\challenge-cup\output\runs\formal\runs\i9\capacity_aware_maxpressure\x1\s44\cc008b20dca6,86.04544498381877,86.04544498381877,5.571428571428571,5.571428571428571,99.14967637540452,99.14967637540452,226104.60237,182.93252618932038,0,1236,98788.4,98788.4,79.92588996763753,355,0,13.0,13.0,8,0,10,1236,2430,54
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":42,""warmup_seconds"":600.0}",9,9,capacity_aware_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},cccc11a72a1e,completed,,F:\challenge-cup\output\runs\formal\runs\i9\capacity_aware_maxpressure\x1.25\s42\cccc11a72a1e,86.62873807776963,86.62873807776963,6.514285714285714,6.514285714285714,99.64563462949377,99.64563462949377,249208.13756,182.83795859134264,0,1363,108882.44,108882.44,79.88440205429201,346,0,13.0,13.0,12,0,10,1363,2512,54
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":43,""warmup_seconds"":600.0}",9,9,capacity_aware_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},0cf3c31f13ef,completed,,F:\challenge-cup\output\runs\formal\runs\i9\capacity_aware_maxpressure\x1.25\s43\0cf3c31f13ef,86.2445109489051,86.2445109489051,5.485714285714286,5.485714285714286,99.25985401459855,99.25985401459855,249804.01265000002,182.3386953649635,0,1370,109142.95,109142.95,79.66638686131387,343,0,13.0,13.0,6,0,10,1370,2602,56
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""9"",""seed"":44,""warmup_seconds"":600.0}",9,9,capacity_aware_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},bf8b40092dc2,completed,,F:\challenge-cup\output\runs\formal\runs\i9\capacity_aware_maxpressure\x1.25\s44\bf8b40092dc2,80.57820113314447,80.57820113314447,5.057142857142857,5.057142857142857,93.62960339943342,93.62960339943342,245245.13366999998,173.68635529036825,0,1412,107151.18000000001,107151.18000000001,75.88610481586403,367,0,13.0,13.0,10,0,10,1412,2578,50
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""10"",""seed"":42,""warmup_seconds"":600.0}",10,10,fixed_time,1.0,42,normal,,,,,,3600.0,600.0,,none,{},d63984cc0e7a,completed,,F:\challenge-cup\output\runs\formal\runs\i10\fixed_time\x1\s42\d63984cc0e7a,50.098061797752806,50.098061797752806,5.133333333333333,5.133333333333333,62.30337078651685,62.30337078651685,89333.96216,125.46904797752808,0,712,39031.04,39031.04,54.81887640449438,239,0,9.0,9.0,50,0,0,712,812,16
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""10"",""seed"":43,""warmup_seconds"":600.0}",10,10,fixed_time,1.0,43,normal,,,,,,3600.0,600.0,,none,{},fa07fe5fdbea,completed,,F:\challenge-cup\output\runs\formal\runs\i10\fixed_time\x1\s43\fa07fe5fdbea,52.39806916426513,52.39806916426513,5.133333333333333,5.133333333333333,64.59510086455332,64.59510086455332,89748.38123999999,129.32043406340057,0,694,39212.22,39212.22,56.50175792507205,205,0,9.0,9.0,42,0,0,694,840,17
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""10"",""seed"":44,""warmup_seconds"":600.0}",10,10,fixed_time,1.0,44,normal,,,,,,3600.0,600.0,,none,{},fe04f733a1af,completed,,F:\challenge-cup\output\runs\formal\runs\i10\fixed_time\x1\s44\fe04f733a1af,50.691059322033894,50.691059322033894,5.066666666666666,5.066666666666666,62.90677966101695,62.90677966101695,89609.47495999999,126.56705502824857,0,708,39151.51,39151.51,55.29874293785311,233,0,9.0,9.0,54,0,0,708,834,16
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""10"",""seed"":42,""warmup_seconds"":600.0}",10,10,fixed_time,1.25,42,normal,,,,,,3600.0,600.0,,none,{},fc235c4f7ed4,completed,,F:\challenge-cup\output\runs\formal\runs\i10\fixed_time\x1.25\s42\fc235c4f7ed4,53.25488830486203,53.25488830486203,5.666666666666667,5.666666666666667,65.43363994743758,65.43363994743758,99347.68029999999,130.54885716162943,0,761,43406.21,43406.21,57.03838370565046,231,0,9.0,9.0,37,0,0,761,896,19
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""10"",""seed"":43,""warmup_seconds"":600.0}",10,10,fixed_time,1.25,43,normal,,,,,,3600.0,600.0,,none,{},2cb90a8cfc43,completed,,F:\challenge-cup\output\runs\formal\runs\i10\fixed_time\x1.25\s43\2cb90a8cfc43,53.4117018469657,53.4117018469657,5.8,5.8,65.65039577836411,65.65039577836411,98797.54295,130.33976642480212,0,758,43165.99,43165.99,56.94721635883905,235,0,9.0,9.0,34,0,0,758,913,18
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""10"",""seed"":44,""warmup_seconds"":600.0}",10,10,fixed_time,1.25,44,normal,,,,,,3600.0,600.0,,none,{},125d7b6fd3ac,completed,,F:\challenge-cup\output\runs\formal\runs\i10\fixed_time\x1.25\s44\125d7b6fd3ac,52.7473167539267,52.7473167539267,5.733333333333333,5.733333333333333,64.98298429319372,64.98298429319372,98965.76997,129.53634812827224,0,764,43239.43,43239.43,56.596112565445026,219,0,9.0,9.0,30,0,0,764,886,18
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""10"",""seed"":42,""warmup_seconds"":600.0}",10,10,classic_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},9c7e9497231e,completed,,F:\challenge-cup\output\runs\formal\runs\i10\classic_maxpressure\x1\s42\9c7e9497231e,38.98502652519894,38.98502652519894,1.4666666666666666,1.4666666666666666,51.176392572944295,51.176392572944295,82461.11978000001,109.3648803448276,0,754,36028.11,36028.11,47.78263925729443,271,0,8.0,8.0,70,0,0,754,1632,12
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""10"",""seed"":43,""warmup_seconds"":600.0}",10,10,classic_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},c45f351709a4,completed,,F:\challenge-cup\output\runs\formal\runs\i10\classic_maxpressure\x1\s43\c45f351709a4,39.306466666666665,39.306466666666665,2.066666666666667,2.066666666666667,51.49066666666667,51.49066666666667,82219.22181999999,109.62562909333332,0,750,35922.33,35922.33,47.896440000000005,256,0,10.0,10.0,51,0,0,750,1646,12
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""10"",""seed"":44,""warmup_seconds"":600.0}",10,10,classic_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},309936a7614e,completed,,F:\challenge-cup\output\runs\formal\runs\i10\classic_maxpressure\x1\s44\309936a7614e,39.54767379679144,39.54767379679144,1.4666666666666666,1.4666666666666666,51.76336898395722,51.76336898395722,82229.67005,109.93271397058824,0,748,35927.01,35927.01,48.03076203208556,271,0,6.0,6.0,75,0,0,748,1626,12
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""10"",""seed"":42,""warmup_seconds"":600.0}",10,10,classic_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},22932b429fa7,completed,,F:\challenge-cup\output\runs\formal\runs\i10\classic_maxpressure\x1.25\s42\22932b429fa7,39.20450058754407,39.20450058754407,2.333333333333333,2.333333333333333,51.387779083431255,51.387779083431255,95415.50101,112.12162280846064,0,851,41687.89,41687.89,48.98694477085781,330,0,9.0,9.0,48,0,0,851,1773,15
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""10"",""seed"":43,""warmup_seconds"":600.0}",10,10,classic_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},47b88a0e32e3,completed,,F:\challenge-cup\output\runs\formal\runs\i10\classic_maxpressure\x1.25\s43\47b88a0e32e3,38.95866666666667,38.95866666666667,2.0,2.0,51.149707602339184,51.149707602339184,95014.82291,111.12844784795323,0,855,41512.92,41512.92,48.553122807017544,333,0,9.0,9.0,57,0,0,855,1792,16
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""10"",""seed"":44,""warmup_seconds"":600.0}",10,10,classic_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},8421965f034b,completed,,F:\challenge-cup\output\runs\formal\runs\i10\classic_maxpressure\x1.25\s44\8421965f034b,40.08791027154663,40.08791027154663,1.6666666666666667,1.6666666666666667,52.27272727272727,52.27272727272727,95549.44515,112.80926227863046,0,847,41746.6,41746.6,49.28760330578512,332,0,8.0,8.0,46,0,0,847,1808,15
